oem_product_ID,PAYG_product_ID
L1901908006090,43342534
L1901908006091,43342633
L1901908006092,43342732
L1901908006093,43342831
L1901908006094,43342930
L1901908006095,43343037
L1901908006096,43343136
L1901908006097,43343235
L1901908006098,43343334
L1901908006099,43343433
L1901908006100,43343532
L1901908006101,43343631
L1901908006102,43343730
L1901908006103,43343839
L1901908006104,43343938
L1901908006105,43344035
L1901908006106,43344134
L1901908006107,43344233
L1901908006108,43344332
L1901908006109,43344431
L1901908006110,43344530
L1901908006111,43344639
L1901908006112,43344738
L1901908006113,43344837
L1901908006114,43344936
L1901908006115,43345032
L1901908006116,43345131
L1901908006117,43345230
L1901908006118,43345339
L1901908006119,43345438
L1901908006120,43345537
L1901908006121,43345636
L1901908006122,43345735
L1901908006123,43345834
L1901908006124,43345933
L1901908006125,43346030
L1901908006126,43346139
L1901908006127,43346238
L1901908006128,43346337
L1901908006129,43346436
L1901908006130,43346535
L1901908006131,43346634
L1901908006132,43346733
L1901908006133,43346832
L1901908006134,43346931
L1901908006135,43347038
L1901908006136,43347137
L1901908006137,43347236
L1901908006138,43347335
L1901908006139,43347434
L1901908006140,43347533
L1901908006141,43347632
L1901908006142,43347731
L1901908006143,43347830
L1901908006144,43347939
L1901908006145,43348036
L1901908006146,43348135
L1901908006147,43348234
L1901908006148,43348333
L1901908006149,43348432
L1901908006150,43348531
L1901908006151,43348630
L1901908006152,43348739
L1901908006153,43348838
L1901908006154,43348937
L1901908006155,43349034
L1901908006156,43349133
L1901908006157,43349232
L1901908006158,43349331
L1901908006159,43349430
L1901908006160,43349539
L1901908006161,43349638
L1901908006162,43349737
L1901908006163,43349836
L1901908006164,43349935
L1901908006165,43350032
L1901908006166,43350131
L1901908006167,43350230
L1901908006168,43350339
L1901908006169,43350438
L1901908006170,43350537
L1901908006171,43350636
L1901908006172,43350735
L1901908006173,43350834
L1901908006174,43350933
L1901908006175,43351030
L1901908006176,43351139
L1901908006177,43351238
L1901908006178,43351337
L1901908006179,43351436
L1901908006180,43351535
L1901908006181,43351634
L1901908006182,43351733
L1901908006183,43351832
L1901908006184,43351931
L1901908006185,43352038
L1901908006186,43352137
L1901908006187,43352236
L1901908006188,43352335
L1901908006189,43352434
L1901908006190,43352533
L1901908006191,43352632
L1901908006192,43352731
L1901908006193,43352830
L1901908006194,43352939
L1901908006195,43353036
L1901908006196,43353135
L1901908006197,43353234
L1901908006198,43353333
L1901908006199,43353432
L1901908006200,43353531
L1901908006201,43353630
L1901908006202,43353739
L1901908006203,43353838
L1901908006204,43353937
L1901908006205,43354034
L1901908006206,43354133
L1901908006207,43354232
L1901908006208,43354331
L1901908006209,43354430
L1901908006210,43354539
L1901908006211,43354638
L1901908006212,43354737
L1901908006213,43354836
L1901908006214,43354935
L1901908006215,43355031
L1901908006216,43355130
L1901908006217,43355239
L1901908006218,43355338
L1901908006219,43355437
L1901908006220,43355536
L1901908006221,43355635
L1901908006222,43355734
L1901908006223,43355833
L1901908006224,43355932
L1901908006225,43356039
L1901908006226,43356138
L1901908006227,43356237
L1901908006228,43356336
L1901908006229,43356435
L1901908006230,43356534
L1901908006231,43356633
L1901908006232,43356732
L1901908006233,43356831
L1901908006234,43356930
L1901908006235,43357037
L1901908006236,43357136
L1901908006237,43357235
L1901908006238,43357334
L1901908006239,43357433
L1901908006240,43357532
L1901908006241,43357631
L1901908006242,43357730
L1901908006243,43357839
L1901908006244,43357938
L1901908006245,43358035
L1901908006246,43358134
L1901908006247,43358233
L1901908006248,43358332
L1901908006249,43358431
L1901908006250,43358530
L1901908006251,43358639
L1901908006252,43358738
L1901908006253,43358837
L1901908006254,43358936
L1901908006255,43359033
L1901908006256,43359132
L1901908006257,43359231
L1901908006258,43359330
L1901908006259,43359439
L1901908006260,43359538
L1901908006261,43359637
L1901908006262,43359736
L1901908006263,43359835
L1901908006264,43359934
L1901908006265,43360031
L1901908006266,43360130
L1901908006267,43360239
L1901908006268,43360338
L1901908006269,43360437
L1901908006270,43360536
L1901908006271,43360635
L1901908006272,43360734
L1901908006273,43360833
L1901908006274,43360932
L1901908006275,43361039
L1901908006276,43361138
L1901908006277,43361237
L1901908006278,43361336
L1901908006279,43361435
L1901908006280,43361534
L1901908006281,43361633
L1901908006282,43361732
L1901908006283,43361831
L1901908006284,43361930
L1901908006285,43362037
L1901908006286,43362136
L1901908006287,43362235
L1901908006288,43362334
L1901908006289,43362433
L1901908006290,43362532
L1901908006291,43362631
L1901908006292,43362730
L1901908006293,43362839
L1901908006294,43362938
L1901908006295,43363035
L1901908006296,43363134
L1901908006297,43363233
L1901908006298,43363332
L1901908006299,43363431
L1901908006300,43363530
L1901908006301,43363639
L1901908006302,43363738
L1901908006303,43363837
L1901908006304,43363936
L1901908006305,43364033
L1901908006306,43364132
L1901908006307,43364231
L1901908006308,43364330
L1901908006309,43364439
L1901908006310,43364538
L1901908006311,43364637
L1901908006312,43364736
L1901908006313,43364835
L1901908006314,43364934
L1901908006315,43365030
L1901908006316,43365139
L1901908006317,43365238
L1901908006318,43365337
L1901908006319,43365436
L1901908006320,43365535
L1901908006321,43365634
L1901908006322,43365733
L1901908006323,43365832
L1901908006324,43365931
L1901908006325,43366038
L1901908006326,43366137
L1901908006327,43366236
L1901908006328,43366335
L1901908006329,43366434
L1901908006330,43366533
L1901908006331,43366632
L1901908006332,43366731
L1901908006333,43366830
L1901908006334,43366939
L1901908006335,43367036
L1901908006336,43367135
L1901908006337,43367234
L1901908006338,43367333
L1901908006339,43367432
L1901908006340,43367531
L1901908006341,43367630
L1901908006342,43367739
L1901908006343,43367838
L1901908006344,43367937
L1901908006345,43368034
L1901908006346,43368133
L1901908006347,43368232
L1901908006348,43368331
L1901908006349,43368430
L1901908006350,43368539
L1901908006351,43368638
L1901908006352,43368737
L1901908006353,43368836
L1901908006354,43368935
L1901908006355,43369032
L1901908006356,43369131
L1901908006357,43369230
L1901908006358,43369339
L1901908006359,43369438
L1901908006360,43369537
L1901908006361,43369636
L1901908006362,43369735
L1901908006363,43369834
L1901908006364,43369933
L1901908006365,43370030
L1901908006366,43370139
L1901908006367,43370238
L1901908006368,43370337
L1901908006369,43370436
L1901908006370,43370535
L1901908006371,43370634
L1901908006372,43370733
L1901908006373,43370832
L1901908006374,43370931
L1901908006375,43371038
L1901908006376,43371137
L1901908006377,43371236
L1901908006378,43371335
L1901908006379,43371434
L1901908006380,43371533
L1901908006381,43371632
L1901908006382,43371731
L1901908006383,43371830
L1901908006384,43371939
L1901908006385,43372036
L1901908006386,43372135
L1901908006387,43372234
L1901908006388,43372333
L1901908006389,43372432
L1901908006390,43372531
L1901908006391,43372630
L1901908006392,43372739
L1901908006393,43372838
L1901908006394,43372937
L1901908006395,43373034
L1901908006396,43373133
L1901908006397,43373232
L1901908006398,43373331
L1901908006399,43373430
L1901908006400,43373539
L1901908006401,43373638
L1901908006402,43373737
L1901908006403,43373836
L1901908006404,43373935
L1901908006405,43374032
L1901908006406,43374131
L1901908006407,43374230
L1901908006408,43374339
L1901908006409,43374438
L1901908006410,43374537
L1901908006411,43374636
L1901908006412,43374735
L1901908006413,43374834
L1901908006414,43374933
L1901908006415,43375039
L1901908006416,43375138
L1901908006417,43375237
L1901908006418,43375336
L1901908006419,43375435
L1901908006420,43375534
L1901908006421,43375633
L1901908006422,43375732
L1901908006423,43375831
L1901908006424,43375930
L1901908006425,43376037
L1901908006426,43376136
L1901908006427,43376235
L1901908006428,43376334
L1901908006429,43376433
L1901908006430,43376532
L1901908006431,43376631
L1901908006432,43376730
L1901908006433,43376839
L1901908006434,43376938
L1901908006435,43377035
L1901908006436,43377134
L1901908006437,43377233
L1901908006438,43377332
L1901908006439,43377431
L1901908006440,43377530
L1901908006441,43377639
L1901908006442,43377738
L1901908006443,43377837
L1901908006444,43377936
L1901908006445,43378033
L1901908006446,43378132
L1901908006447,43378231
L1901908006448,43378330
L1901908006449,43378439
L1901908006450,43378538
L1901908006451,43378637
L1901908006452,43378736
L1901908006453,43378835
L1901908006454,43378934
L1901908006455,43379031
L1901908006456,43379130
L1901908006457,43379239
L1901908006458,43379338
L1901908006459,43379437
L1901908006460,43379536
L1901908006461,43379635
L1901908006462,43379734
L1901908006463,43379833
L1901908006464,43379932
L1901908006465,43380039
L1901908006466,43380138
L1901908006467,43380237
L1901908006468,43380336
L1901908006469,43380435
L1901908006470,43380534
L1901908006471,43380633
L1901908006472,43380732
L1901908006473,43380831
L1901908006474,43380930
L1901908006475,43381037
L1901908006476,43381136
L1901908006477,43381235
L1901908006478,43381334
L1901908006479,43381433
L1901908006480,43381532
L1901908006481,43381631
L1901908006482,43381730
L1901908006483,43381839
L1901908006484,43381938
L1901908006485,43382035
L1901908006486,43382134
L1901908006487,43382233
L1901908006488,43382332
L1901908006489,43382431
L1901908006490,43382530
L1901908006491,43382639
L1901908006492,43382738
L1901908006493,43382837
L1901908006494,43382936
L1901908006495,43383033
L1901908006496,43383132
L1901908006497,43383231
L1901908006498,43383330
L1901908006499,43383439
L1901908006500,43383538
L1901908006501,43383637
L1901908006502,43383736
L1901908006503,43383835
L1901908006504,43383934
L1901908006505,43384031
L1901908006506,43384130
L1901908006507,43384239
L1901908006508,43384338
L1901908006509,43384437
L1901908006510,43384536
L1901908006511,43384635
L1901908006512,43384734
L1901908006513,43384833
L1901908006514,43384932
L1901908006515,43385038
L1901908006516,43385137
L1901908006517,43385236
L1901908006518,43385335
L1901908006519,43385434
L1901908006520,43385533
L1901908006521,43385632
L1901908006522,43385731
L1901908006523,43385830
L1901908006524,43385939
L1901908006525,43386036
L1901908006526,43386135
L1901908006527,43386234
L1901908006528,43386333
L1901908006529,43386432
L1901908006530,43386531
L1901908006531,43386630
L1901908006532,43386739
L1901908006533,43386838
L1901908006534,43386937
L1901908006535,43387034
L1901908006536,43387133
L1901908006537,43387232
L1901908006538,43387331
L1901908006539,43387430
L1901908006540,43387539
L1901908006541,43387638
L1901908006542,43387737
L1901908006543,43387836
L1901908006544,43387935
L1901908006545,43388032
L1901908006546,43388131
L1901908006547,43388230
L1901908006548,43388339
L1901908006549,43388438
L1901908006550,43388537
L1901908006551,43388636
L1901908006552,43388735
L1901908006553,43388834
L1901908006554,43388933
L1901908006555,43389030
L1901908006556,43389139
L1901908006557,43389238
L1901908006558,43389337
L1901908006559,43389436
L1901908006560,43389535
L1901908006561,43389634
L1901908006562,43389733
L1901908006563,43389832
L1901908006564,43389931
L1901908006565,43390038
L1901908006566,43390137
L1901908006567,43390236
L1901908006568,43390335
L1901908006569,43390434
L1901908006570,43390533
L1901908006571,43390632
L1901908006572,43390731
L1901908006573,43390830
L1901908006574,43390939
L1901908006575,43391036
L1901908006576,43391135
L1901908006577,43391234
L1901908006578,43391333
L1901908006579,43391432
L1901908006580,43391531
L1901908006581,43391630
L1901908006582,43391739
L1901908006583,43391838
L1901908006584,43391937
L1901908006585,43392034
L1901908006586,43392133
L1901908006587,43392232
L1901908006588,43392331
L1901908006589,43392430
L1901908006590,43392539
L1901908006591,43392638
L1901908006592,43392737
L1901908006593,43392836
L1901908006594,43392935
L1901908006595,43393032
L1901908006596,43393131
L1901908006597,43393230
L1901908006598,43393339
L1901908006599,43393438
L1901908006600,43393537
L1901908006601,43393636
L1901908006602,43393735
L1901908006603,43393834
L1901908006604,43393933
L1901908006605,43394030
L1901908006606,43394139
L1901908006607,43394238
L1901908006608,43394337
L1901908006609,43394436
L1901908006610,43394535
L1901908006611,43394634
L1901908006612,43394733
L1901908006613,43394832
L1901908006614,43394931
L1901908006615,43395037
L1901908006616,43395136
L1901908006617,43395235
L1901908006618,43395334
L1901908006619,43395433
L1901908006620,43395532
L1901908006621,43395631
L1901908006622,43395730
L1901908006623,43395839
L1901908006624,43395938
L1901908006625,43396035
L1901908006626,43396134
L1901908006627,43396233
L1901908006628,43396332
L1901908006629,43396431
L1901908006630,43396530
L1901908006631,43396639
L1901908006632,43396738
L1901908006633,43396837
L1901908006634,43396936
L1901908006635,43397033
L1901908006636,43397132
L1901908006637,43397231
L1901908006638,43397330
L1901908006639,43397439
L1901908006640,43397538
L1901908006641,43397637
L1901908006642,43397736
L1901908006643,43397835
L1901908006644,43397934
L1901908006645,43398031
L1901908006646,43398130
L1901908006647,43398239
L1901908006648,43398338
L1901908006649,43398437
L1901908006650,43398536
L1901908006651,43398635
L1901908006652,43398734
L1901908006653,43398833
L1901908006654,43398932
L1901908006655,43399039
L1901908006656,43399138
L1901908006657,43399237
L1901908006658,43399336
L1901908006659,43399435
L1901908006660,43399534
L1901908006661,43399633
L1901908006662,43399732
L1901908006663,43399831
L1901908006664,43399930
L1901908006665,43400035
L1901908006666,43400134
L1901908006667,43400233
L1901908006668,43400332
L1901908006669,43400431
L1901908006670,43400530
L1901908006671,43400639
L1901908006672,43400738
L1901908006673,43400837
L1901908006674,43400936
L1901908006675,43401033
L1901908006676,43401132
L1901908006677,43401231
L1901908006678,43401330
L1901908006679,43401439
L1901908006680,43401538
L1901908006681,43401637
L1901908006682,43401736
L1901908006683,43401835
L1901908006684,43401934
L1901908006685,43402031
L1901908006686,43402130
L1901908006687,43402239
L1901908006688,43402338
L1901908006689,43402437
L1901908006690,43402536
L1901908006691,43402635
L1901908006692,43402734
L1901908006693,43402833
L1901908006694,43402932
L1901908006695,43403039
L1901908006696,43403138
L1901908006697,43403237
L1901908006698,43403336
L1901908006699,43403435
L1901908006700,43403534
L1901908006701,43403633
L1901908006702,43403732
L1901908006703,43403831
L1901908006704,43403930
L1901908006705,43404037
L1901908006706,43404136
L1901908006707,43404235
L1901908006708,43404334
L1901908006709,43404433
L1901908006710,43404532
L1901908006711,43404631
L1901908006712,43404730
L1901908006713,43404839
L1901908006714,43404938
L1901908006715,43405034
L1901908006716,43405133
L1901908006717,43405232
L1901908006718,43405331
L1901908006719,43405430
L1901908006720,43405539
L1901908006721,43405638
L1901908006722,43405737
L1901908006723,43405836
L1901908006724,43405935
L1901908006725,43406032
L1901908006726,43406131
L1901908006727,43406230
L1901908006728,43406339
L1901908006729,43406438
L1901908006730,43406537
L1901908006731,43406636
L1901908006732,43406735
L1901908006733,43406834
L1901908006734,43406933
L1901908006735,43407030
L1901908006736,43407139
L1901908006737,43407238
L1901908006738,43407337
L1901908006739,43407436
L1901908006740,43407535
L1901908006741,43407634
L1901908006742,43407733
L1901908006743,43407832
L1901908006744,43407931
L1901908006745,43408038
L1901908006746,43408137
L1901908006747,43408236
L1901908006748,43408335
L1901908006749,43408434
L1901908006750,43408533
L1901908006751,43408632
L1901908006752,43408731
L1901908006753,43408830
L1901908006754,43408939
L1901908006755,43409036
L1901908006756,43409135
L1901908006757,43409234
L1901908006758,43409333
L1901908006759,43409432
L1901908006760,43409531
L1901908006761,43409630
L1901908006762,43409739
L1901908006763,43409838
L1901908006764,43409937
L1901908006765,43410034
L1901908006766,43410133
L1901908006767,43410232
L1901908006768,43410331
L1901908006769,43410430
L1901908006770,43410539
L1901908006771,43410638
L1901908006772,43410737
L1901908006773,43410836
L1901908006774,43410935
L1901908006775,43411032
L1901908006776,43411131
L1901908006777,43411230
L1901908006778,43411339
L1901908006779,43411438
L1901908006780,43411537
L1901908006781,43411636
L1901908006782,43411735
L1901908006783,43411834
L1901908006784,43411933
L1901908006785,43412030
L1901908006786,43412139
L1901908006787,43412238
L1901908006788,43412337
L1901908006789,43412436
L1901908006790,43412535
L1901908006791,43412634
L1901908006792,43412733
L1901908006793,43412832
L1901908006794,43412931
L1901908006795,43413038
L1901908006796,43413137
L1901908006797,43413236
L1901908006798,43413335
L1901908006799,43413434
L1901908006800,43413533
L1901908006801,43413632
L1901908006802,43413731
L1901908006803,43413830
L1901908006804,43413939
L1901908006805,43414036
L1901908006806,43414135
L1901908006807,43414234
L1901908006808,43414333
L1901908006809,43414432
L1901908006810,43414531
L1901908006811,43414630
L1901908006812,43414739
L1901908006813,43414838
L1901908006814,43414937
L1901908006815,43415033
L1901908006816,43415132
L1901908006817,43415231
L1901908006818,43415330
L1901908006819,43415439
L1901908006820,43415538
L1901908006821,43415637
L1901908006822,43415736
L1901908006823,43415835
L1901908006824,43415934
L1901908006825,43416031
L1901908006826,43416130
L1901908006827,43416239
L1901908006828,43416338
L1901908006829,43416437
L1901908006830,43416536
L1901908006831,43416635
L1901908006832,43416734
L1901908006833,43416833
L1901908006834,43416932
L1901908006835,43417039
L1901908006836,43417138
L1901908006837,43417237
L1901908006838,43417336
L1901908006839,43417435
L1901908006840,43417534
L1901908006841,43417633
L1901908006842,43417732
L1901908006843,43417831
L1901908006844,43417930
L1901908006845,43418037
L1901908006846,43418136
L1901908006847,43418235
L1901908006848,43418334
L1901908006849,43418433
L1901908006850,43418532
L1901908006851,43418631
L1901908006852,43418730
L1901908006853,43418839
L1901908006854,43418938
L1901908006855,43419035
L1901908006856,43419134
L1901908006857,43419233
L1901908006858,43419332
L1901908006859,43419431
L1901908006860,43419530
L1901908006861,43419639
L1901908006862,43419738
L1901908006863,43419837
L1901908006864,43419936
L1901908006865,43420033
L1901908006866,43420132
L1901908006867,43420231
L1901908006868,43420330
L1901908006869,43420439
L1901908006870,43420538
L1901908006871,43420637
L1901908006872,43420736
L1901908006873,43420835
L1901908006874,43420934
L1901908006875,43421031
L1901908006876,43421130
L1901908006877,43421239
L1901908006878,43421338
L1901908006879,43421437
L1901908006880,43421536
L1901908006881,43421635
L1901908006882,43421734
L1901908006883,43421833
L1901908006884,43421932
L1901908006885,43422039
L1901908006886,43422138
L1901908006887,43422237
L1901908006888,43422336
L1901908006889,43422435
L1901908006890,43422534
L1901908006891,43422633
L1901908006892,43422732
L1901908006893,43422831
L1901908006894,43422930
L1901908006895,43423037
L1901908006896,43423136
L1901908006897,43423235
L1901908006898,43423334
L1901908006899,43423433
L1901908006900,43423532
L1901908006901,43423631
L1901908006902,43423730
L1901908006903,43423839
L1901908006904,43423938
L1901908006905,43424035
L1901908006906,43424134
L1901908006907,43424233
L1901908006908,43424332
L1901908006909,43424431
L1901908006910,43424530
L1901908006911,43424639
L1901908006912,43424738
L1901908006913,43424837
L1901908006914,43424936
L1901908006915,43425032
L1901908006916,43425131
L1901908006917,43425230
L1901908006918,43425339
L1901908006919,43425438
L1901908006920,43425537
L1901908006921,43425636
L1901908006922,43425735
L1901908006923,43425834
L1901908006924,43425933
L1901908006925,43426030
L1901908006926,43426139
L1901908006927,43426238
L1901908006928,43426337
L1901908006929,43426436
L1901908006930,43426535
L1901908006931,43426634
L1901908006932,43426733
L1901908006933,43426832
L1901908006934,43426931
L1901908006935,43427038
L1901908006936,43427137
L1901908006937,43427236
L1901908006938,43427335
L1901908006939,43427434
L1901908006940,43427533
L1901908006941,43427632
L1901908006942,43427731
L1901908006943,43427830
L1901908006944,43427939
L1901908006945,43428036
L1901908006946,43428135
L1901908006947,43428234
L1901908006948,43428333
L1901908006949,43428432
L1901908006950,43428531
L1901908006951,43428630
L1901908006952,43428739
L1901908006953,43428838
L1901908006954,43428937
L1901908006955,43429034
L1901908006956,43429133
L1901908006957,43429232
L1901908006958,43429331
L1901908006959,43429430
L1901908006960,43429539
L1901908006961,43429638
L1901908006962,43429737
L1901908006963,43429836
L1901908006964,43429935
L1901908006965,43430032
L1901908006966,43430131
L1901908006967,43430230
L1901908006968,43430339
L1901908006969,43430438
L1901908006970,43430537
L1901908006971,43430636
L1901908006972,43430735
L1901908006973,43430834
L1901908006974,43430933
L1901908006975,43431030
L1901908006976,43431139
L1901908006977,43431238
L1901908006978,43431337
L1901908006979,43431436
L1901908006980,43431535
L1901908006981,43431634
L1901908006982,43431733
L1901908006983,43431832
L1901908006984,43431931
L1901908006985,43432038
L1901908006986,43432137
L1901908006987,43432236
L1901908006988,43432335
L1901908006989,43432434
L1901908006990,43432533
L1901908006991,43432632
L1901908006992,43432731
L1901908006993,43432830
L1901908006994,43432939
L1901908006995,43433036
L1901908006996,43433135
L1901908006997,43433234
L1901908006998,43433333
L1901908006999,43433432
L1901908007000,43433531
L1901908007001,43433630
L1901908007002,43433739
L1901908007003,43433838
L1901908007004,43433937
L1901908007005,43434034
L1901908007006,43434133
L1901908007007,43434232
L1901908007008,43434331
L1901908007009,43434430
L1901908007010,43434539
L1901908007011,43434638
L1901908007012,43434737
L1901908007013,43434836
L1901908007014,43434935
L1901908007015,43435031
L1901908007016,43435130
L1901908007017,43435239
L1901908007018,43435338
L1901908007019,43435437
L1901908007020,43435536
L1901908007021,43435635
L1901908007022,43435734
L1901908007023,43435833
L1901908007024,43435932
L1901908007025,43436039
L1901908007026,43436138
L1901908007027,43436237
L1901908007028,43436336
L1901908007029,43436435
L1901908007030,43436534
L1901908007031,43436633
L1901908007032,43436732
L1901908007033,43436831
L1901908007034,43436930
L1901908007035,43437037
L1901908007036,43437136
L1901908007037,43437235
L1901908007038,43437334
L1901908007039,43437433
L1901908007040,43437532
L1901908007041,43437631
L1901908007042,43437730
L1901908007043,43437839
L1901908007044,43437938
L1901908007045,43438035
L1901908007046,43438134
L1901908007047,43438233
L1901908007048,43438332
L1901908007049,43438431
L1901908007050,43438530
L1901908007051,43438639
L1901908007052,43438738
L1901908007053,43438837
L1901908007054,43438936
L1901908007055,43439033
L1901908007056,43439132
L1901908007057,43439231
L1901908007058,43439330
L1901908007059,43439439
L1901908007060,43439538
L1901908007061,43439637
L1901908007062,43439736
L1901908007063,43439835
L1901908007064,43439934
L1901908007065,43440031
L1901908007066,43440130
L1901908007067,43440239
L1901908007068,43440338
L1901908007069,43440437
L1901908007070,43440536
L1901908007071,43440635
L1901908007072,43440734
L1901908007073,43440833
L1901908007074,43440932
L1901908007075,43441039
L1901908007076,43441138
L1901908007077,43441237
L1901908007078,43441336
L1901908007079,43441435
L1901908007080,43441534
L1901908007081,43441633
L1901908007082,43441732
L1901908007083,43441831
L1901908007084,43441930
L1901908007085,43442037
L1901908007086,43442136
L1901908007087,43442235
L1901908007088,43442334
L1901908007089,43442433
L1901908007090,43442532
L1901908007091,43442631
L1901908007092,43442730
L1901908007093,43442839
L1901908007094,43442938
L1901908007095,43443035
L1901908007096,43443134
L1901908007097,43443233
L1901908007098,43443332
L1901908007099,43443431
L1901908007100,43443530
L1901908007101,43443639
L1901908007102,43443738
L1901908007103,43443837
L1901908007104,43443936
L1901908007105,43444033
L1901908007106,43444132
L1901908007107,43444231
L1901908007108,43444330
L1901908007109,43444439
L1901908007110,43444538
L1901908007111,43444637
L1901908007112,43444736
L1901908007113,43444835
L1901908007114,43444934
L1901908007115,43445030
L1901908007116,43445139
L1901908007117,43445238
L1901908007118,43445337
L1901908007119,43445436
L1901908007120,43445535
L1901908007121,43445634
L1901908007122,43445733
L1901908007123,43445832
L1901908007124,43445931
L1901908007125,43446038
L1901908007126,43446137
L1901908007127,43446236
L1901908007128,43446335
L1901908007129,43446434
L1901908007130,43446533
L1901908007131,43446632
L1901908007132,43446731
L1901908007133,43446830
L1901908007134,43446939
L1901908007135,43447036
L1901908007136,43447135
L1901908007137,43447234
L1901908007138,43447333
L1901908007139,43447432
L1901908007140,43447531
L1901908007141,43447630
L1901908007142,43447739
L1901908007143,43447838
L1901908007144,43447937
L1901908007145,43448034
L1901908007146,43448133
L1901908007147,43448232
L1901908007148,43448331
L1901908007149,43448430
L1901908007150,43448539
L1901908007151,43448638
L1901908007152,43448737
L1901908007153,43448836
L1901908007154,43448935
L1901908007155,43449032
L1901908007156,43449131
L1901908007157,43449230
L1901908007158,43449339
L1901908007159,43449438
L1901908007160,43449537
L1901908007161,43449636
L1901908007162,43449735
L1901908007163,43449834
L1901908007164,43449933
L1901908007165,43450030
L1901908007166,43450139
L1901908007167,43450238
L1901908007168,43450337
L1901908007169,43450436
L1901908007170,43450535
L1901908007171,43450634
L1901908007172,43450733
L1901908007173,43450832
L1901908007174,43450931
L1901908007175,43451038
L1901908007176,43451137
L1901908007177,43451236
L1901908007178,43451335
L1901908007179,43451434
L1901908007180,43451533
L1901908007181,43451632
L1901908007182,43451731
L1901908007183,43451830
L1901908007184,43451939
L1901908007185,43452036
L1901908007186,43452135
L1901908007187,43452234
L1901908007188,43452333
L1901908007189,43452432
L1901908007190,43452531
L1901908007191,43452630
L1901908007192,43452739
L1901908007193,43452838
L1901908007194,43452937
L1901908007195,43453034
L1901908007196,43453133
L1901908007197,43453232
L1901908007198,43453331
L1901908007199,43453430
L1901908007200,43453539
L1901908007201,43453638
L1901908007202,43453737
L1901908007203,43453836
L1901908007204,43453935
L1901908007205,43454032
L1901908007206,43454131
L1901908007207,43454230
L1901908007208,43454339
L1901908007209,43454438
L1901908007210,43454537
L1901908007211,43454636
L1901908007212,43454735
L1901908007213,43454834
L1901908007214,43454933
L1901908007215,43455039
L1901908007216,43455138
L1901908007217,43455237
L1901908007218,43455336
L1901908007219,43455435
L1901908007220,43455534
L1901908007221,43455633
L1901908007222,43455732
L1901908007223,43455831
L1901908007224,43455930
L1901908007225,43456037
L1901908007226,43456136
L1901908007227,43456235
L1901908007228,43456334
L1901908007229,43456433
L1901908007230,43456532
L1901908007231,43456631
L1901908007232,43456730
L1901908007233,43456839
L1901908007234,43456938
L1901908007235,43457035
L1901908007236,43457134
L1901908007237,43457233
L1901908007238,43457332
L1901908007239,43457431
L1901908007240,43457530
L1901908007241,43457639
L1901908007242,43457738
L1901908007243,43457837
L1901908007244,43457936
L1901908007245,43458033
L1901908007246,43458132
L1901908007247,43458231
L1901908007248,43458330
L1901908007249,43458439
L1901908007250,43458538
L1901908007251,43458637
L1901908007252,43458736
L1901908007253,43458835
L1901908007254,43458934
L1901908007255,43459031
L1901908007256,43459130
L1901908007257,43459239
L1901908007258,43459338
L1901908007259,43459437
L1901908007260,43459536
L1901908007261,43459635
L1901908007262,43459734
L1901908007263,43459833
L1901908007264,43459932
L1901908007265,43460039
L1901908007266,43460138
L1901908007267,43460237
L1901908007268,43460336
L1901908007269,43460435
L1901908007270,43460534
L1901908007271,43460633
L1901908007272,43460732
L1901908007273,43460831
L1901908007274,43460930
L1901908007275,43461037
L1901908007276,43461136
L1901908007277,43461235
L1901908007278,43461334
L1901908007279,43461433
L1901908007280,43461532
L1901908007281,43461631
L1901908007282,43461730
L1901908007283,43461839
L1901908007284,43461938
L1901908007285,43462035
L1901908007286,43462134
L1901908007287,43462233
L1901908007288,43462332
L1901908007289,43462431
L1901908007290,43462530
L1901908007291,43462639
L1901908007292,43462738
L1901908007293,43462837
L1901908007294,43462936
L1901908007295,43463033
L1901908007296,43463132
L1901908007297,43463231
L1901908007298,43463330
L1901908007299,43463439
L1901908007300,43463538
L1901908007301,43463637
L1901908007302,43463736
L1901908007303,43463835
L1901908007304,43463934
L1901908007305,43464031
L1901908007306,43464130
L1901908007307,43464239
L1901908007308,43464338
L1901908007309,43464437
L1901908007310,43464536
L1901908007311,43464635
L1901908007312,43464734
L1901908007313,43464833
L1901908007314,43464932
L1901908007315,43465038
L1901908007316,43465137
L1901908007317,43465236
L1901908007318,43465335
L1901908007319,43465434
L1901908007320,43465533
L1901908007321,43465632
L1901908007322,43465731
L1901908007323,43465830
L1901908007324,43465939
L1901908007325,43466036
L1901908007326,43466135
L1901908007327,43466234
L1901908007328,43466333
L1901908007329,43466432
L1901908007330,43466531
L1901908007331,43466630
L1901908007332,43466739
L1901908007333,43466838
L1901908007334,43466937
L1901908007335,43467034
L1901908007336,43467133
L1901908007337,43467232
L1901908007338,43467331
L1901908007339,43467430
L1901908007340,43467539
L1901908007341,43467638
L1901908007342,43467737
L1901908007343,43467836
L1901908007344,43467935
L1901908007345,43468032
L1901908007346,43468131
L1901908007347,43468230
L1901908007348,43468339
L1901908007349,43468438
L1901908007350,43468537
L1901908007351,43468636
L1901908007352,43468735
L1901908007353,43468834
L1901908007354,43468933
L1901908007355,43469030
L1901908007356,43469139
L1901908007357,43469238
L1901908007358,43469337
L1901908007359,43469436
L1901908007360,43469535
